input_length,output_length,latency,timestamp,architecture,scale
1022,75,0.001926142,37590894574,MoE,>100B
4504,299,0.002116734,37590977497,MoE,>100B
590,72,0.002108904,37591878155,MoE,>100B
16,649,0.001366749,37591896991,MoE,>100B
6828,150,0.002204673,37591897907,MoE,>100B
15,4,0.000660765,37592847872,MoE,>100B
493,83,0.002003954,37592933675,MoE,>100B
2236,272,0.000744346,37593024865,MoE,>100B
9391,660,0.000698485,37593897838,MoE,>100B
666,101,0.00160551,37594051182,MoE,>100B
2483,132,0.002104014,37594873175,MoE,>100B
4652,1101,0.001269052,37594882602,MoE,>100B
1911,414,0.001213363,37595875431,MoE,>100B
4504,508,0.001299143,37595880428,MoE,>100B
2433,0,0.596493772,37595907206,MoE,>100B
2740,132,0.002088194,37595968259,MoE,>100B
500,95,0.001600914,37597856706,MoE,>100B
2157,230,0.003812515,37597877009,MoE,>100B
920,88,0.00159113,37597923908,MoE,>100B
3995,305,0.002097914,37597969016,MoE,>100B
10359,141,0.002045844,37598893504,MoE,>100B
5878,188,0.001236022,37599963728,MoE,>100B
1131,58,0.000720751,37600856754,MoE,>100B
5229,157,0.001197182,37600930705,MoE,>100B
566,15,0.002115844,37601985562,MoE,>100B
5207,184,0.000787736,37601988986,MoE,>100B
2576,577,0.001202442,37602942049,MoE,>100B
8365,376,0.001404432,37602986820,MoE,>100B
470,64,0.002150794,37603875887,MoE,>100B
5554,138,0.002138594,37603894639,MoE,>100B
8860,20,0.002134394,37603897084,MoE,>100B
4441,267,0.000751515,37603981418,MoE,>100B
2061,751,0.001286783,37603993263,MoE,>100B
3405,162,0.001162338,37604046202,MoE,>100B
664,120,0.002212774,37604932963,MoE,>100B
4039,709,0.000842542,37604980458,MoE,>100B
3505,2,0.002056734,37604997250,MoE,>100B
2189,231,0.001283832,37605913691,MoE,>100B
3252,0,0.000728407,37606864444,MoE,>100B
8413,553,0.001280583,37606997291,MoE,>100B
497,95,0.001630943,37609944826,MoE,>100B
810,58,0.001673462,37609947122,MoE,>100B
4423,172,0.000721066,37610869089,MoE,>100B
1997,54,0.002124334,37610901603,MoE,>100B
1030,33,0.001201912,37611871802,MoE,>100B
502,93,0.002120014,37611877238,MoE,>100B
3873,594,0.002221464,37612871068,MoE,>100B
2055,68,0.000779033,37612933228,MoE,>100B
2117,689,0.000460791,37612956037,MoE,>100B
17,1091,0.002031904,37613912470,MoE,>100B
953,2732,0.001627508,37616914975,MoE,>100B
8745,17,0.001265572,37616925708,MoE,>100B
8180,149,0.001625083,37616960877,MoE,>100B
8123,118,0.001223072,37616964012,MoE,>100B
490,83,0.002149734,37616968342,MoE,>100B
5566,385,0.001225802,37617010349,MoE,>100B
595,62,0.002202983,37617911105,MoE,>100B
2005,267,0.000709035,37618010870,MoE,>100B
2088,775,0.000792614,37618859689,MoE,>100B
398,30,0.002098854,37618876667,MoE,>100B
2967,323,0.001236393,37618930025,MoE,>100B
13,1018,0.000505971,37618948308,MoE,>100B
790,232,0.00177586,37619946367,MoE,>100B
4469,419,0.000673034,37620896721,MoE,>100B
8130,332,0.002181064,37621876072,MoE,>100B
2850,161,0.001249362,37621928341,MoE,>100B
4462,528,0.001359392,37622882684,MoE,>100B
4453,202,0.002169885,37622916861,MoE,>100B
584,68,0.001694771,37622970911,MoE,>100B
5669,1552,0.001404713,37623990638,MoE,>100B
6317,213,0.002102854,37624927984,MoE,>100B
1775,130,0.000763165,37624939565,MoE,>100B
3901,240,0.002142254,37625898617,MoE,>100B
1208,272,0.002138134,37625903506,MoE,>100B
603,16,0.000703192,37627899869,MoE,>100B
7919,305,0.000717175,37629875366,MoE,>100B
2247,2206,0.000857076,37629876605,MoE,>100B
4765,251,0.001245643,37629897870,MoE,>100B
4596,0,0.721465192,37629942346,MoE,>100B
4195,455,0.001246452,37630938451,MoE,>100B
719,16,0.001777624,37631867240,MoE,>100B
5728,168,0.000694245,37631915686,MoE,>100B
6575,157,0.001195962,37632014210,MoE,>100B
2313,41,0.002115145,37633899980,MoE,>100B
4435,210,0.001244483,37633907102,MoE,>100B
838,271,0.00154769,37633924188,MoE,>100B
3767,727,0.000836572,37633926172,MoE,>100B
8200,259,0.002171445,37634000293,MoE,>100B
2160,822,0.000835731,37634012205,MoE,>100B
8675,16,0.001272512,37634885559,MoE,>100B
3726,166,0.001184572,37634966455,MoE,>100B
6378,177,0.000810096,37635853202,MoE,>100B
2166,83,0.000718425,37635854327,MoE,>100B
5211,189,0.000921876,37635861965,MoE,>100B
6885,398,0.001272263,37635902191,MoE,>100B
491,81,0.002063144,37636003379,MoE,>100B
865,101,0.001282343,37637925954,MoE,>100B
4736,142,0.001272592,37637955228,MoE,>100B
1546,50,0.002136525,37638938799,MoE,>100B
101,5,0.000941346,37639924963,MoE,>100B
2279,209,0.001258053,37640934258,MoE,>100B
8252,377,0.000694095,37640949885,MoE,>100B
8353,386,0.001264602,37641872221,MoE,>100B
1556,298,0.0015768,37641874257,MoE,>100B
2921,121,0.001279333,37641997396,MoE,>100B
3622,103,0.002191875,37643003401,MoE,>100B
12291,196,0.000695226,37643851836,MoE,>100B
3390,71,0.000909827,37643862073,MoE,>100B
5205,191,0.001255753,37645868976,MoE,>100B
682,16,0.002175345,37645876529,MoE,>100B
2161,1127,0.000772776,37645887390,MoE,>100B
4327,563,0.000775157,37645947709,MoE,>100B
877,122,0.00163513,37645989461,MoE,>100B
13512,55,0.001231533,37646910784,MoE,>100B
3957,230,0.000759356,37646948249,MoE,>100B
3219,15,0.001405563,37648045833,MoE,>100B
5958,107,0.002053154,37648897319,MoE,>100B
4330,472,0.002064344,37648915210,MoE,>100B
3340,63,0.000680735,37648937625,MoE,>100B
2540,493,0.000810487,37649865581,MoE,>100B
2554,258,0.001275522,37650872590,MoE,>100B
2097,0,0.358078497,37650934796,MoE,>100B
3011,0,0.736585168,37651857665,MoE,>100B
4296,781,0.001603273,37651932395,MoE,>100B
2157,872,0.000879942,37652872527,MoE,>100B
8804,69,0.001264462,37653881853,MoE,>100B
500,93,0.002183664,37653964193,MoE,>100B
3183,89,0.002192894,37653995682,MoE,>100B
594,59,0.002173944,37655910749,MoE,>100B
616,68,0.002112995,37656869184,MoE,>100B
7749,166,0.001344433,37656921808,MoE,>100B
3426,263,0.000682455,37657858911,MoE,>100B
8379,150,0.000772794,37657871921,MoE,>100B
709,151,0.001440721,37657917450,MoE,>100B
1619,93,0.002156075,37657919098,MoE,>100B
2059,757,0.001614312,37659852038,MoE,>100B
4360,468,0.000674164,37659921676,MoE,>100B
734,176,0.001627581,37659927752,MoE,>100B
3238,92,0.001206062,37660931966,MoE,>100B
774,43,0.001951336,37662875837,MoE,>100B
490,83,0.002179144,37662951846,MoE,>100B
8,507,0.000867247,37662957166,MoE,>100B
2524,128,0.000715174,37663904292,MoE,>100B
3556,2,0.00168166,37663905612,MoE,>100B
2241,130,0.002107934,37663976685,MoE,>100B
813,54,0.000991172,37664881808,MoE,>100B
3939,113,0.000927246,37664935377,MoE,>100B
5,99,0.000726474,37665891816,MoE,>100B
4430,545,0.001181972,37666904079,MoE,>100B
2414,106,0.000717594,37666906658,MoE,>100B
4316,201,0.000787024,37667000766,MoE,>100B
7239,185,0.000788826,37667001651,MoE,>100B
487,87,0.002179304,37667016998,MoE,>100B
686,16,0.001591201,37667863756,MoE,>100B
4158,691,0.001629511,37667941778,MoE,>100B
1315,80,0.002125123,37668906923,MoE,>100B
5803,83,0.001316662,37668971895,MoE,>100B
9,525,0.002119765,37669919855,MoE,>100B
744,83,0.001679603,37670909744,MoE,>100B
5242,159,0.001349183,37670911106,MoE,>100B
19413,0,0.001204202,37670961760,MoE,>100B
750,194,0.000861341,37671871803,MoE,>100B
3919,743,0.000608481,37671874275,MoE,>100B
2846,89,0.001191262,37671987087,MoE,>100B
5477,690,0.000705675,37673962168,MoE,>100B
757,167,0.001664633,37673964030,MoE,>100B
4142,14,0.001589092,37674864312,MoE,>100B
8055,266,0.002072663,37674881769,MoE,>100B
756,16,0.00157942,37674908504,MoE,>100B
4179,30,0.001343262,37674984935,MoE,>100B
14,835,0.002186644,37676007029,MoE,>100B
11795,260,0.001370842,37676916318,MoE,>100B
2775,196,0.000728845,37676953068,MoE,>100B
4352,108,0.002178455,37677018423,MoE,>100B
15,74,0.001965944,37677887679,MoE,>100B
4315,371,0.001021887,37678939260,MoE,>100B
1533,9339,2.5821e-05,37679018910,MoE,>100B
4333,177,0.001265673,37679903619,MoE,>100B
783,172,0.001264932,37680902553,MoE,>100B
4029,89,0.000667564,37682936517,MoE,>100B
7523,252,0.001231372,37682958110,MoE,>100B
44256,984,0.001715621,37682998592,MoE,>100B
7990,169,0.002217343,37684927755,MoE,>100B
62,4,0.001292652,37684929309,MoE,>100B
774,156,0.001721242,37684972656,MoE,>100B
8491,233,0.000686964,37685872344,MoE,>100B
7779,1146,0.002191063,37686925922,MoE,>100B
699,99,0.002125924,37686932703,MoE,>100B
2770,208,0.000741034,37686946632,MoE,>100B
4573,213,0.000678544,37686965240,MoE,>100B
2125,828,0.000815811,37686973458,MoE,>100B
4342,451,0.002224935,37687889694,MoE,>100B
8088,436,0.000743904,37687908248,MoE,>100B
706,164,0.002115445,37687940096,MoE,>100B
2673,182,0.000732525,37688868610,MoE,>100B
8840,15,0.002214235,37688878768,MoE,>100B
15,4,0.001213012,37688903546,MoE,>100B
2016,295,0.001225731,37689973972,MoE,>100B
4413,443,0.001169752,37690874591,MoE,>100B
790,120,0.001573591,37690919946,MoE,>100B
2041,622,0.001676513,37691853619,MoE,>100B
2571,2,0.0014856,37691896033,MoE,>100B
16029,285,0.002182864,37691897082,MoE,>100B
1678,232,0.002164854,37691899473,MoE,>100B
2574,114,0.000866906,37691949843,MoE,>100B
8232,333,0.001238642,37692964539,MoE,>100B
1923,229,0.000743336,37693866475,MoE,>100B
825,214,0.001590631,37693882819,MoE,>100B
2955,265,0.001358213,37693946946,MoE,>100B
3255,0,8.251903793,37694876266,MoE,>100B
12726,259,0.001310172,37694927849,MoE,>100B
10940,145,0.000726125,37694979274,MoE,>100B
2489,4,0.000820045,37695870503,MoE,>100B
20617,0,0.001208141,37696006573,MoE,>100B
3306,34,0.002087274,37696869981,MoE,>100B
83002,1195,0.000684435,37696950495,MoE,>100B
222,5,0.00155319,37696962091,MoE,>100B
6739,2,0.000551251,37697962887,MoE,>100B
4304,541,0.001250522,37697993978,MoE,>100B
3257,0,1.166030245,37698013026,MoE,>100B
503,93,0.000778761,37698879743,MoE,>100B
738,183,0.000740521,37698884119,MoE,>100B
4591,263,0.000696614,37698897056,MoE,>100B
501,95,0.001614461,37698970878,MoE,>100B
2187,319,0.001260742,37699870104,MoE,>100B
6103,316,0.000700305,37699998201,MoE,>100B
7446,146,0.000728495,37701861380,MoE,>100B
3279,392,0.001243192,37701901622,MoE,>100B
2337,129,0.002169145,37701918857,MoE,>100B
4174,0,1.167046449,37702973797,MoE,>100B
95356,735,0.002120615,37702984632,MoE,>100B
3280,737,0.000807982,37703015047,MoE,>100B
14138,271,0.002122164,37703878829,MoE,>100B
722,54,0.000810902,37703903693,MoE,>100B
4374,517,0.002244914,37703908273,MoE,>100B
355,6990,3.004e-05,37704884409,MoE,>100B
7506,181,0.001571442,37704955055,MoE,>100B
8282,326,0.001257222,37705901503,MoE,>100B
4548,236,0.002206494,37705910993,MoE,>100B
8051,486,0.001212032,37705928173,MoE,>100B
674,150,0.002273824,37706002396,MoE,>100B
720,161,0.00147867,37706916463,MoE,>100B
969,161,0.002085614,37706921619,MoE,>100B
18,703,0.001652872,37707871450,MoE,>100B
98215,133,0.001583352,37707872714,MoE,>100B
2946,445,0.002194455,37707912258,MoE,>100B
13729,205,0.001268522,37708000565,MoE,>100B
2680,771,0.001224782,37708912418,MoE,>100B
660,109,0.00139715,37708995259,MoE,>100B
5638,283,0.000719424,37709870356,MoE,>100B
3061,76,0.000769356,37710854094,MoE,>100B
2157,117,0.002225424,37711902713,MoE,>100B
501,93,0.001642971,37711921987,MoE,>100B
1325,106,0.001284412,37712889278,MoE,>100B
8379,164,0.002118133,37712940710,MoE,>100B
690,145,0.002130636,37713857293,MoE,>100B
469,2605,2.892e-05,37713877907,MoE,>100B
8949,231,0.002085314,37713896223,MoE,>100B
4440,351,0.002125644,37714899125,MoE,>100B
3824,8,0.002111264,37715895987,MoE,>100B
7295,1912,0.000719044,37715948899,MoE,>100B
7,578,0.001268162,37715996722,MoE,>100B
4058,147,0.001292982,37715998645,MoE,>100B
7556,1155,0.000752124,37716002879,MoE,>100B
643,64,0.001667192,37716864537,MoE,>100B
649,74,0.001695734,37716870437,MoE,>100B
655,90,0.00161266,37716896647,MoE,>100B
2034,271,0.001263122,37716907995,MoE,>100B
8529,525,0.001240092,37716997227,MoE,>100B
719,16,0.002153844,37717912023,MoE,>100B
635,83,0.002172474,37717933262,MoE,>100B
6541,502,0.001616053,37717949606,MoE,>100B
2180,1172,0.002048604,37718876983,MoE,>100B
4066,90,0.002298975,37718885858,MoE,>100B
13577,244,0.001255212,37718908289,MoE,>100B
18849,0,0.001216172,37718935194,MoE,>100B
992,388,0.001306123,37718942787,MoE,>100B
4460,416,0.000727414,37719866425,MoE,>100B
1791,124,0.001214882,37719876860,MoE,>100B
21586,1481,0.001329853,37719991199,MoE,>100B
8190,451,0.002128745,37721903676,MoE,>100B
4471,374,0.001281262,37721939513,MoE,>100B
3677,141,0.000719546,37722858279,MoE,>100B
588,16,0.002175324,37722877962,MoE,>100B
4392,186,0.001272762,37723890655,MoE,>100B
1205,22,0.000751346,37724860877,MoE,>100B
4205,310,0.001269173,37724934956,MoE,>100B
7025,267,0.000675815,37724940797,MoE,>100B
4960,111,0.001269922,37725003653,MoE,>100B
46,26,0.001265822,37725023985,MoE,>100B
4266,32,2.711e-05,37725939350,MoE,>100B
19618,0,0.000689965,37726865354,MoE,>100B
15,367,0.001296772,37726877601,MoE,>100B
1721,459,0.00163864,37727878710,MoE,>100B
4102,618,0.001453709,37727903367,MoE,>100B
45718,1064,0.002128944,37727969234,MoE,>100B
7900,228,0.001190032,37728978418,MoE,>100B
3558,88,0.000807626,37730864812,MoE,>100B
6389,126,0.002120773,37730873820,MoE,>100B
821,16,0.00155343,37730877717,MoE,>100B
8088,320,0.001280312,37730894422,MoE,>100B
2061,952,0.001383593,37730991155,MoE,>100B
1265,118,0.002119814,37731877726,MoE,>100B
9369,157,0.001386613,37731940722,MoE,>100B
572,64,0.002219964,37732875670,MoE,>100B
5040,271,0.001213212,37733000399,MoE,>100B
2964,112,0.000689895,37733866592,MoE,>100B
499,93,0.002114994,37733973260,MoE,>100B
2085,1186,0.001281622,37733980619,MoE,>100B
1239,302,0.001520579,37734900887,MoE,>100B
2649,148,0.001209962,37734973414,MoE,>100B
4540,243,0.000750605,37734982576,MoE,>100B
1945,133,0.000813345,37735890341,MoE,>100B
5051,97,0.001235342,37735917171,MoE,>100B
3717,24,0.001783562,37735998697,MoE,>100B
4182,154,0.002116064,37736871363,MoE,>100B
3426,514,0.001190112,37736872426,MoE,>100B
5070,300,0.001377542,37736895299,MoE,>100B
8250,366,0.001265392,37736895847,MoE,>100B
2170,98,0.001214593,37736917394,MoE,>100B
465,2225,3.413e-05,37737006281,MoE,>100B
494,87,0.002240254,37737898661,MoE,>100B
4401,433,0.001231673,37738005144,MoE,>100B
938,45,0.00153275,37738865986,MoE,>100B
6701,401,0.001219622,37738904028,MoE,>100B
577,96,0.002099063,37738967038,MoE,>100B
2245,664,0.000786514,37738992522,MoE,>100B
858,99,0.001672782,37740020051,MoE,>100B
1968,268,0.000715955,37740859508,MoE,>100B
583,406,0.000719964,37740892597,MoE,>100B
8656,22,0.001231122,37740906656,MoE,>100B
648,92,0.002118753,37740935347,MoE,>100B
2163,807,0.001673722,37741858068,MoE,>100B
501,93,0.002283583,37741898178,MoE,>100B
1050,308,0.000888891,37741934017,MoE,>100B
3332,157,0.000748625,37741992552,MoE,>100B
91,4,0.002161843,37742878272,MoE,>100B
676,132,0.001602392,37743870264,MoE,>100B
2800,266,0.001308362,37743934565,MoE,>100B
681,113,0.001639432,37744959286,MoE,>100B
810,195,0.001692163,37745862192,MoE,>100B
7421,104,0.000772286,37745956393,MoE,>100B
790,58,0.001660621,37746867226,MoE,>100B
634,94,0.002116894,37747002590,MoE,>100B
655,115,0.001631601,37747934430,MoE,>100B
8413,559,0.000759005,37748861364,MoE,>100B
867,258,0.004535148,37748872998,MoE,>100B
1953,180,0.000711696,37748953919,MoE,>100B
245,8,0.001710483,37749859038,MoE,>100B
3894,734,0.002182324,37750910987,MoE,>100B
2006,643,0.001800792,37750936229,MoE,>100B
877,101,0.005011579,37751880967,MoE,>100B
9424,180,0.001296413,37752875559,MoE,>100B
8338,304,0.000741105,37753857053,MoE,>100B
62,5,0.001252842,37753961158,MoE,>100B
7360,181,0.001245372,37753962856,MoE,>100B
4595,1437,0.001244772,37753993181,MoE,>100B
1462,192,0.000737244,37754896410,MoE,>100B
4931,177,0.001202801,37754927180,MoE,>100B
8047,559,0.000723774,37756922356,MoE,>100B
7197,133,0.000723435,37757006274,MoE,>100B
4430,1693,0.001265761,37757876463,MoE,>100B
2150,0,0.001327131,37757984923,MoE,>100B
4217,0,1.088464066,37758874294,MoE,>100B
9,594,0.001538632,37758946695,MoE,>100B
6547,115,0.001140657,37758975741,MoE,>100B
4359,309,0.000701985,37759900406,MoE,>100B
15,4,0.002112184,37759964741,MoE,>100B
4431,309,0.001251032,37761870760,MoE,>100B
623,81,0.001718152,37762012354,MoE,>100B
2003,89,0.002207504,37762867615,MoE,>100B
6242,43,0.001338902,37762904893,MoE,>100B
3713,213,0.002878399,37763873378,MoE,>100B
617,71,0.001587651,37763874521,MoE,>100B
565,56,0.00162238,37763996971,MoE,>100B
16,864,0.000754212,37764012258,MoE,>100B
1014,223,0.002188005,37764939537,MoE,>100B
4305,140,0.001324383,37764990945,MoE,>100B
3333,328,0.001484363,37765995250,MoE,>100B
4838,318,0.001231652,37766881565,MoE,>100B
695,126,0.001653552,37766897667,MoE,>100B
6311,322,0.000758184,37766975846,MoE,>100B
4462,538,0.001277902,37767871258,MoE,>100B
3978,427,0.002137164,37768869003,MoE,>100B
1873,89,0.001246282,37769004626,MoE,>100B
51557,673,0.002083014,37770864588,MoE,>100B
24500,350,0.001370123,37771883684,MoE,>100B
686,97,0.001603781,37771887266,MoE,>100B
5006,172,0.002090763,37771900117,MoE,>100B
1322,28,0.000629265,37771970258,MoE,>100B
957,277,0.001693162,37772000242,MoE,>100B
15,674,0.001701753,37772864757,MoE,>100B
1224,296,0.002163893,37773873462,MoE,>100B
4330,566,0.002117764,37773923347,MoE,>100B
3138,269,0.000701884,37775865217,MoE,>100B
143,16,0.002116623,37775904523,MoE,>100B
5051,134,0.001202062,37775990953,MoE,>100B
2183,761,0.002237484,37776886070,MoE,>100B
624,82,0.002147224,37777087728,MoE,>100B
2970,191,0.001778333,37777939864,MoE,>100B
3357,0,0.646723228,37778935855,MoE,>100B
2489,205,0.000721525,37778986156,MoE,>100B
4585,137,0.000670813,37779869701,MoE,>100B
39251,773,0.002177504,37779873091,MoE,>100B
3849,148,0.001247462,37779904571,MoE,>100B
687,145,0.002172034,37780902692,MoE,>100B
4476,943,5.625e-05,37781939546,MoE,>100B
628,72,0.00151764,37782882142,MoE,>100B
2287,104,0.001277962,37782906600,MoE,>100B
4624,0,0.00163546,37782949587,MoE,>100B
4501,355,0.001316202,37783000430,MoE,>100B
4578,364,0.000711514,37783947846,MoE,>100B
1674,264,0.000809695,37783970202,MoE,>100B
2693,130,0.002151534,37784866931,MoE,>100B
8648,83,0.002129763,37784867821,MoE,>100B
844,96,0.001236582,37784945190,MoE,>100B
8511,308,0.000752836,37784968948,MoE,>100B
928,101,0.001755341,37785929869,MoE,>100B
480,1913,2.194e-05,37785995738,MoE,>100B
808,0,0.002111613,37787018158,MoE,>100B
5878,140,0.004282748,37787900171,MoE,>100B
17156,199,0.001864553,37788930053,MoE,>100B
4401,194,0.001222602,37789999601,MoE,>100B
9003,25,0.001313122,37790870757,MoE,>100B
1843,177,0.001216332,37790936873,MoE,>100B
64,66,0.001249031,37791877078,MoE,>100B
3486,0,0.001667392,37791895995,MoE,>100B
4759,438,0.001268922,37792003805,MoE,>100B
2273,0,0.449965406,37792021249,MoE,>100B
3079,88,0.002119945,37792870446,MoE,>100B
14953,1,2.231e-05,37792872146,MoE,>100B
39932,299,0.000726314,37793950446,MoE,>100B
603,61,0.001682012,37794865639,MoE,>100B
2226,447,0.000843707,37794866341,MoE,>100B
2718,3525,0.000728005,37794868597,MoE,>100B
781,178,0.002114273,37794871674,MoE,>100B
1896,671,0.001684101,37794881739,MoE,>100B
8712,138,0.001191462,37794912498,MoE,>100B
742,173,0.001704122,37795868224,MoE,>100B
7113,207,0.001201142,37795873216,MoE,>100B
750,201,0.00172115,37796897208,MoE,>100B
8210,258,0.001213692,37796907979,MoE,>100B
3933,262,2.664e-05,37796976108,MoE,>100B
10,463,0.002051133,37796978919,MoE,>100B
845,62,0.002047863,37797010627,MoE,>100B
4559,317,0.002048933,37797012262,MoE,>100B
6745,127,0.000761836,37797020569,MoE,>100B
2863,119,0.001197462,37798020390,MoE,>100B
2147,68,0.000709336,37798866637,MoE,>100B
531,114,0.000620611,37798947693,MoE,>100B
747,73,0.002183053,37799926774,MoE,>100B
5692,129,0.002163244,37800877039,MoE,>100B
990,242,0.001633101,37800909055,MoE,>100B
1061,506,0.000929731,37801883678,MoE,>100B
5079,549,0.001346452,37801914103,MoE,>100B
2830,164,0.000714405,37802941721,MoE,>100B
1898,402,0.000689344,37802942676,MoE,>100B
8810,19,0.005741878,37803853745,MoE,>100B
436,65,0.001738781,37803863270,MoE,>100B
4237,792,0.002124584,37803875663,MoE,>100B
594,58,0.002046143,37803903720,MoE,>100B
706,161,0.002121194,37803947729,MoE,>100B
4335,306,0.001253132,37803951828,MoE,>100B
417,309,0.000712365,37804879714,MoE,>100B
4350,253,0.000718635,37805870360,MoE,>100B
61,4,0.001211792,37806932427,MoE,>100B
883,72,0.002223464,37806939916,MoE,>100B
1838,334,0.002186814,37807012207,MoE,>100B
676,51,0.001640043,37807870763,MoE,>100B
11,504,0.002072074,37807873269,MoE,>100B
2329,372,0.000776216,37809890865,MoE,>100B
2434,60,0.001190932,37809895159,MoE,>100B
450,76,0.0014682,37809912308,MoE,>100B
4221,339,0.002157564,37809918808,MoE,>100B
4465,209,0.001287302,37809968038,MoE,>100B
2590,2,0.001454409,37809976344,MoE,>100B
5419,147,0.000733506,37810853688,MoE,>100B
8961,25,0.002083514,37810939686,MoE,>100B
801,43,0.002060254,37810995472,MoE,>100B
4432,213,0.001323653,37812009543,MoE,>100B
4376,521,0.001256432,37813874797,MoE,>100B
10,553,0.0015493,37813952380,MoE,>100B
8365,363,0.001344692,37814904349,MoE,>100B
626,99,0.001634071,37816878138,MoE,>100B
6683,235,0.001235103,37817034066,MoE,>100B
2578,14,0.002146004,37817918666,MoE,>100B
3984,2,0.001733912,37817975658,MoE,>100B
724,139,0.002126573,37817980891,MoE,>100B
501,100,0.001544251,37818869575,MoE,>100B
4188,132,0.001196783,37818882415,MoE,>100B
3946,2,0.002189524,37819882172,MoE,>100B
11,481,0.001247763,37819883741,MoE,>100B
1501,127,0.00152546,37819930077,MoE,>100B
7930,247,0.001247882,37820018059,MoE,>100B
8,590,0.000850422,37820869358,MoE,>100B
4040,156,0.001247892,37820977200,MoE,>100B
2524,123,0.000731775,37821857688,MoE,>100B
14,782,0.00159271,37821880859,MoE,>100B
782,233,0.000791421,37821941225,MoE,>100B
3246,127,0.001192372,37822877800,MoE,>100B
9822,225,0.002081313,37822878949,MoE,>100B
14,794,0.002052323,37822934835,MoE,>100B
8766,34,0.001514143,37823873238,MoE,>100B
3054,246,0.001328423,37823950152,MoE,>100B
7,658,0.001672411,37824886104,MoE,>100B
2428,102,0.002490264,37824926215,MoE,>100B
3546,446,0.002298895,37824948016,MoE,>100B
4468,257,0.000720534,37824949798,MoE,>100B
11870,346,0.000742765,37825905895,MoE,>100B
9341,1034,0.001244613,37826023081,MoE,>100B
968,274,0.001290502,37826024815,MoE,>100B
8379,191,0.001328612,37826026835,MoE,>100B
8066,16,0.002144904,37827004501,MoE,>100B
3021,234,0.001219592,37827007243,MoE,>100B
318,1965,2.527e-05,37828906469,MoE,>100B
11790,243,0.001231302,37828925306,MoE,>100B
3946,2,0.002182694,37828986492,MoE,>100B
11444,22,0.001733333,37829894881,MoE,>100B
613,69,0.001624342,37829997782,MoE,>100B
12,984,0.001646581,37830877872,MoE,>100B
4381,220,0.001240372,37830984549,MoE,>100B
10461,1706,0.002068664,37831896066,MoE,>100B
93447,522,0.000805722,37831903570,MoE,>100B
5189,168,0.000713645,37831963606,MoE,>100B
1501,129,0.001785242,37832884787,MoE,>100B
2038,1192,0.001390843,37832898439,MoE,>100B
674,118,0.001681382,37832915173,MoE,>100B
638,92,0.001428569,37832915817,MoE,>100B
10,850,0.001616301,37832991228,MoE,>100B
4398,136,0.001371063,37833920288,MoE,>100B
8942,14,0.001270262,37834911402,MoE,>100B
7942,533,0.000730505,37834946765,MoE,>100B
1233,85,0.00156156,37836911602,MoE,>100B
1627,129,0.001630712,37836961450,MoE,>100B
4686,811,0.000706925,37837901311,MoE,>100B
739,174,0.002098114,37837933732,MoE,>100B
8648,99,0.000815406,37839857775,MoE,>100B
2875,159,0.001228032,37839879285,MoE,>100B
2224,119,0.002313944,37840880000,MoE,>100B
14345,146,0.001185272,37840902926,MoE,>100B
2194,530,0.002069913,37841866998,MoE,>100B
8962,119,0.002164825,37841979917,MoE,>100B
4011,113,0.000706905,37842947312,MoE,>100B
4355,422,0.000679563,37842951377,MoE,>100B
4373,165,0.001267552,37844875325,MoE,>100B
7,607,0.001889212,37844924417,MoE,>100B
3049,8138,0.002160014,37845900537,MoE,>100B
4115,310,2.467e-05,37845907049,MoE,>100B
4604,187,0.001210602,37846014946,MoE,>100B
660,122,0.002351424,37846943259,MoE,>100B
8,673,0.001648912,37846984636,MoE,>100B
11,3,0.001634631,37847867253,MoE,>100B
9,652,0.00160947,37847911710,MoE,>100B
614,64,0.000777411,37847926676,MoE,>100B
2797,158,0.000910716,37848867482,MoE,>100B
16066,259,0.000756675,37848869724,MoE,>100B
3930,80,0.000818076,37848898350,MoE,>100B
8757,21,0.000689624,37849866953,MoE,>100B
4528,331,0.001344022,37849978922,MoE,>100B
5058,238,0.000801164,37850862227,MoE,>100B
2408,371,0.000734464,37850865985,MoE,>100B
693,16,0.002058713,37850883186,MoE,>100B
2118,162,0.002124314,37850975424,MoE,>100B
4420,562,0.002122934,37852877568,MoE,>100B
4359,422,0.002381136,37852881500,MoE,>100B
3642,109,0.001253012,37852943833,MoE,>100B
2016,112,0.001309012,37852947787,MoE,>100B
4545,159,0.001273492,37853003068,MoE,>100B
136,0,0.002169545,37853902986,MoE,>100B
571,72,0.002067363,37853925003,MoE,>100B
1005,706,0.000647381,37854914149,MoE,>100B
3036,123,0.001243962,37854946945,MoE,>100B
621,79,0.001729771,37854998158,MoE,>100B
4352,124,0.000780095,37856856744,MoE,>100B
8743,22,0.001397982,37856872366,MoE,>100B
681,43,0.000841712,37856931815,MoE,>100B
313,1425,2.92e-05,37857904406,MoE,>100B
9,930,0.000706041,37857930449,MoE,>100B
2393,20,0.001645281,37857974263,MoE,>100B
1716,75,0.002125134,37858921173,MoE,>100B
4162,177,0.000921747,37859892615,MoE,>100B
8210,294,0.001289722,37859897522,MoE,>100B
8293,379,0.002123524,37859912281,MoE,>100B
1458,216,0.000724494,37860895813,MoE,>100B
2070,582,0.000808452,37861901638,MoE,>100B
8351,277,0.001236423,37861938430,MoE,>100B
8398,425,0.001254472,37861947189,MoE,>100B
