input_length,output_length,latency,timestamp,architecture,scale
222,3,0.0008,15226158161.0,Dense,30-100B
2777,321,0.0022,15227149964.0,Dense,30-100B
730,18,0.0016,15229129020.0,Dense,30-100B
824,578,0.0022,15230049315.0,Dense,30-100B
49,857,0.0008,15233022100.0,Dense,30-100B
3304,732,0.0013,15234021145.0,Dense,30-100B
1238,658,0.0021,15234157894.0,Dense,30-100B
312,20,0.0013,15235019561.0,Dense,30-100B
1106,222,0.0008,15237092689.0,Dense,30-100B
641,64,0.0024,15240045455.0,Dense,30-100B
3724,633,0.0012,15240070635.0,Dense,30-100B
268,1169,0.0045,15240234098.0,Dense,30-100B
1230,101,0.0014,15243014020.0,Dense,30-100B
540,48,0.0007,15243026086.0,Dense,30-100B
130,1623,0.0014,15245123519.0,Dense,30-100B
2268,676,0.0014,15247001400.0,Dense,30-100B
481,44,0.0013,15248143784.0,Dense,30-100B
969,560,0.0012,15249016256.0,Dense,30-100B
1058,94,0.0022,15251065262.0,Dense,30-100B
404,1,0.0012,15253150501.0,Dense,30-100B
983,43,0.0007,15256080985.0,Dense,30-100B
91,1,0.0007,15256081651.0,Dense,30-100B
6032,271,0.0014,15257049871.0,Dense,30-100B
1393,100,0.0017,15258042702.0,Dense,30-100B
3643,155,0.0006,15258076355.0,Dense,30-100B
142,201,0.0013,15260042664.0,Dense,30-100B
1278,191,0.0021,15261080481.0,Dense,30-100B
403,67,0.0008,15262006026.0,Dense,30-100B
271,84,0.0007,15262011164.0,Dense,30-100B
391,2362,0.0017,15267084294.0,Dense,30-100B
561,15,0.0009,15270007665.0,Dense,30-100B
2033,601,0.0008,15270103711.0,Dense,30-100B
491,1260,0.0022,15271061896.0,Dense,30-100B
1932,140,0.0028,15271092024.0,Dense,30-100B
2248,395,0.0017,15272044474.0,Dense,30-100B
326,43,0.0009,15274008340.0,Dense,30-100B
1377,153,0.0012,15274146869.0,Dense,30-100B
293,491,0.0008,15276183655.0,Dense,30-100B
92,977,0.0023,15279071877.0,Dense,30-100B
227,23,0.0022,15279074653.0,Dense,30-100B
318,14,0.0008,15280021053.0,Dense,30-100B
532,32,0.0022,15281106700.0,Dense,30-100B
902,1,0.0008,15282002890.0,Dense,30-100B
3224,121,0.0029,15282046902.0,Dense,30-100B
265,1306,0.0007,15283035180.0,Dense,30-100B
569,132,0.0012,15283043801.0,Dense,30-100B
342,2051,0.0022,15283050374.0,Dense,30-100B
617,162,0.0012,15283052665.0,Dense,30-100B
1478,25,0.0013,15283054158.0,Dense,30-100B
1416,699,0.0007,15285006859.0,Dense,30-100B
633,120,0.0009,15287105885.0,Dense,30-100B
1714,769,0.0013,15287155930.0,Dense,30-100B
1005,1,0.0013,15289046181.0,Dense,30-100B
3126,56,0.0007,15290098482.0,Dense,30-100B
32,47,0.0013,15291058962.0,Dense,30-100B
109,1121,0.0021,15292047698.0,Dense,30-100B
470,5,0.0014,15293079803.0,Dense,30-100B
4165,1160,0.0007,15295013554.0,Dense,30-100B
1271,355,0.0009,15297081639.0,Dense,30-100B
234,93,0.0014,15297151607.0,Dense,30-100B
237,485,0.0008,15298004253.0,Dense,30-100B
3224,287,0.0013,15298004924.0,Dense,30-100B
224,3,0.0007,15298007009.0,Dense,30-100B
178,270,0.0013,15302014877.0,Dense,30-100B
2396,152,0.0016,15302131770.0,Dense,30-100B
940,35,0.0013,15303050521.0,Dense,30-100B
517,38,0.0008,15304009073.0,Dense,30-100B
3588,958,0.0013,15304035909.0,Dense,30-100B
8057,305,0.0023,15309016183.0,Dense,30-100B
2606,567,0.0009,15312007855.0,Dense,30-100B
444,1,0.0013,15313107668.0,Dense,30-100B
832,1,0.0013,15315020326.0,Dense,30-100B
647,60,0.0012,15316090003.0,Dense,30-100B
283,28,0.0013,15317030942.0,Dense,30-100B
248,461,0.0008,15318090934.0,Dense,30-100B
3643,172,0.0013,15319002885.0,Dense,30-100B
708,51,0.0021,15320047133.0,Dense,30-100B
118,1,0.0009,15321037719.0,Dense,30-100B
1338,55,0.0008,15322007789.0,Dense,30-100B
1065,41,0.0022,15322083119.0,Dense,30-100B
4590,676,0.0013,15324038306.0,Dense,30-100B
6083,322,0.0022,15324088490.0,Dense,30-100B
349,482,0.0013,15326104740.0,Dense,30-100B
3052,618,0.0008,15327022486.0,Dense,30-100B
1413,656,0.0013,15327158767.0,Dense,30-100B
133,68,0.0015,15328031196.0,Dense,30-100B
6377,906,0.0022,15329123655.0,Dense,30-100B
3344,185,0.0022,15330214001.0,Dense,30-100B
220,3,0.0013,15334013786.0,Dense,30-100B
80,1,0.0007,15336048854.0,Dense,30-100B
474,303,0.0013,15337024114.0,Dense,30-100B
2307,976,0.0021,15337104502.0,Dense,30-100B
1384,165,0.0015,15339058308.0,Dense,30-100B
695,161,0.0007,15339062798.0,Dense,30-100B
236,70,0.0007,15341068145.0,Dense,30-100B
216,1332,0.0013,15341079945.0,Dense,30-100B
1890,111,0.0023,15342026344.0,Dense,30-100B
3344,148,0.0022,15342102871.0,Dense,30-100B
2023,61,0.0008,15345014685.0,Dense,30-100B
12021,222,0.0014,15350077405.0,Dense,30-100B
5930,715,0.0013,15352109048.0,Dense,30-100B
3643,112,0.0016,15353025504.0,Dense,30-100B
1444,155,0.0031,15353051447.0,Dense,30-100B
796,1428,0.0016,15355067180.0,Dense,30-100B
4170,516,0.0013,15356029594.0,Dense,30-100B
3105,493,0.0013,15359062471.0,Dense,30-100B
32,45,0.0021,15359068768.0,Dense,30-100B
735,17,0.0023,15361039812.0,Dense,30-100B
3769,793,0.0006,15361084778.0,Dense,30-100B
707,77,0.0016,15361088646.0,Dense,30-100B
2826,11,0.0007,15363004865.0,Dense,30-100B
4371,160,0.0022,15363012609.0,Dense,30-100B
1978,19,0.0007,15364007485.0,Dense,30-100B
2909,254,0.0017,15365065680.0,Dense,30-100B
109,1629,0.0008,15367052911.0,Dense,30-100B
794,613,0.0013,15368050982.0,Dense,30-100B
766,614,0.0013,15377138938.0,Dense,30-100B
3195,50,0.0013,15380014866.0,Dense,30-100B
2968,230,0.0021,15380045937.0,Dense,30-100B
4070,665,0.0013,15383089072.0,Dense,30-100B
2920,198,0.0021,15384097451.0,Dense,30-100B
719,465,0.0013,15385031689.0,Dense,30-100B
6771,754,0.002,15389057759.0,Dense,30-100B
87,1,0.0012,15394026882.0,Dense,30-100B
547,10,0.0013,15395072136.0,Dense,30-100B
2421,34,0.0013,15396018633.0,Dense,30-100B
2944,205,0.0015,15397009985.0,Dense,30-100B
1520,243,0.0021,15401233818.0,Dense,30-100B
3630,187,0.0014,15403009941.0,Dense,30-100B
1058,1,0.0021,15403088816.0,Dense,30-100B
1397,794,0.0012,15405135807.0,Dense,30-100B
343,2,0.0016,15406094873.0,Dense,30-100B
5402,15,0.0008,15408065544.0,Dense,30-100B
240,16,0.0013,15410180544.0,Dense,30-100B
432,1,0.0012,15411009978.0,Dense,30-100B
376,69,0.0008,15412004721.0,Dense,30-100B
5342,140,0.0012,15412040119.0,Dense,30-100B
5039,713,0.0008,15413138738.0,Dense,30-100B
3351,133,0.0022,15413160106.0,Dense,30-100B
2949,185,0.0007,15415047217.0,Dense,30-100B
4681,137,0.0008,15417133124.0,Dense,30-100B
147,894,0.0022,15422066321.0,Dense,30-100B
562,180,0.002,15422132643.0,Dense,30-100B
942,1297,0.0014,15424027472.0,Dense,30-100B
122,109,0.0007,15424059185.0,Dense,30-100B
666,57,0.0022,15425023434.0,Dense,30-100B
1248,83,0.0008,15426016230.0,Dense,30-100B
1458,661,0.0013,15426040901.0,Dense,30-100B
495,4,0.0012,15427127300.0,Dense,30-100B
3630,225,0.0061,15428081499.0,Dense,30-100B
3223,333,0.0015,15430053333.0,Dense,30-100B
5364,455,0.0012,15430125954.0,Dense,30-100B
227,5,0.0014,15431064759.0,Dense,30-100B
6589,2052,0.0013,15432065792.0,Dense,30-100B
6825,687,0.0012,15432171092.0,Dense,30-100B
4331,786,0.0008,15433017935.0,Dense,30-100B
226,38,0.0007,15436011711.0,Dense,30-100B
249,761,0.0017,15436013486.0,Dense,30-100B
116,21,0.0008,15436015311.0,Dense,30-100B
4004,673,0.0012,15437087531.0,Dense,30-100B
251,10,0.0007,15438006571.0,Dense,30-100B
3224,122,0.0008,15438048798.0,Dense,30-100B
359,2412,0.0012,15439051426.0,Dense,30-100B
2589,46,0.0022,15439127260.0,Dense,30-100B
1117,132,0.0007,15440109937.0,Dense,30-100B
630,1306,0.0012,15442060851.0,Dense,30-100B
227,24,0.0007,15443001108.0,Dense,30-100B
1031,200,0.0008,15444002944.0,Dense,30-100B
751,21,0.0013,15444054038.0,Dense,30-100B
3566,149,0.0017,15444063304.0,Dense,30-100B
31,41,0.0013,15446095049.0,Dense,30-100B
1196,1,0.0008,15447033419.0,Dense,30-100B
115,3884,0.0007,15449091692.0,Dense,30-100B
599,2065,0.0012,15450020824.0,Dense,30-100B
239,64,0.0013,15450025161.0,Dense,30-100B
237,518,0.0008,15450079262.0,Dense,30-100B
2115,4,0.0013,15451026662.0,Dense,30-100B
582,51,0.0013,15451060629.0,Dense,30-100B
959,4,0.0013,15452105392.0,Dense,30-100B
1030,370,0.0017,15454008681.0,Dense,30-100B
233,4,0.0021,15455078174.0,Dense,30-100B
5021,896,0.0007,15459021441.0,Dense,30-100B
633,101,0.0015,15460012529.0,Dense,30-100B
3630,130,0.0017,15462055302.0,Dense,30-100B
3216,806,0.0008,15467128317.0,Dense,30-100B
1890,136,0.0007,15470057737.0,Dense,30-100B
822,1,0.0013,15470092256.0,Dense,30-100B
1229,125,0.0013,15471152334.0,Dense,30-100B
349,37,0.0019,15472099224.0,Dense,30-100B
241,435,0.0013,15474059746.0,Dense,30-100B
123,25,0.0013,15480041965.0,Dense,30-100B
2674,543,0.0012,15482062140.0,Dense,30-100B
3403,695,0.0024,15484059446.0,Dense,30-100B
2026,598,0.0014,15487081432.0,Dense,30-100B
4941,102,0.0009,15488003326.0,Dense,30-100B
801,667,0.0008,15488133469.0,Dense,30-100B
223,5,0.0009,15491005759.0,Dense,30-100B
4,137,0.0007,15491087066.0,Dense,30-100B
6784,265,0.0007,15491093510.0,Dense,30-100B
718,608,0.0013,15494083289.0,Dense,30-100B
1266,476,0.0007,15496049648.0,Dense,30-100B
815,42,0.0012,15498079341.0,Dense,30-100B
3643,177,0.002,15500045857.0,Dense,30-100B
56,317,0.0039,15501008291.0,Dense,30-100B
6336,758,0.0007,15501011155.0,Dense,30-100B
669,41,0.0008,15501051660.0,Dense,30-100B
714,122,0.0016,15503043930.0,Dense,30-100B
237,16,0.0008,15506033776.0,Dense,30-100B
1269,1281,0.0015,15506042062.0,Dense,30-100B
253,87,0.0008,15507046632.0,Dense,30-100B
1889,180,0.0013,15508014838.0,Dense,30-100B
58,607,0.0013,15512028797.0,Dense,30-100B
1887,1602,0.0018,15517015508.0,Dense,30-100B
243,52,0.0013,15517083014.0,Dense,30-100B
575,9,0.0014,15518096919.0,Dense,30-100B
1403,642,0.0012,15519074105.0,Dense,30-100B
5103,734,0.0013,15520037425.0,Dense,30-100B
1033,49,0.0013,15520070963.0,Dense,30-100B
2338,563,0.0014,15521040477.0,Dense,30-100B
3344,105,0.0021,15521041923.0,Dense,30-100B
281,8,0.0007,15522028573.0,Dense,30-100B
485,20,0.0012,15523056694.0,Dense,30-100B
3812,141,0.0013,15526026040.0,Dense,30-100B
3643,275,0.0021,15526049120.0,Dense,30-100B
2097,115,0.0014,15526080820.0,Dense,30-100B
1606,536,0.0021,15527084576.0,Dense,30-100B
2019,187,0.0018,15529024638.0,Dense,30-100B
93,1527,0.0036,15529047513.0,Dense,30-100B
2352,265,0.0021,15531098529.0,Dense,30-100B
1711,213,0.0006,15532204770.0,Dense,30-100B
1656,129,0.0021,15533053787.0,Dense,30-100B
1229,117,0.0021,15534018690.0,Dense,30-100B
3630,153,0.0021,15534046492.0,Dense,30-100B
233,528,0.0013,15534131517.0,Dense,30-100B
237,84,0.0008,15535048683.0,Dense,30-100B
227,6,0.0013,15536062353.0,Dense,30-100B
2328,367,0.0016,15541053584.0,Dense,30-100B
276,544,0.0012,15542022128.0,Dense,30-100B
91,1,0.0013,15544074240.0,Dense,30-100B
6383,728,0.0022,15545014071.0,Dense,30-100B
250,10,0.0012,15546166872.0,Dense,30-100B
613,7,0.0021,15548073736.0,Dense,30-100B
3042,10,0.0013,15550054757.0,Dense,30-100B
232,12,0.0007,15550068245.0,Dense,30-100B
369,3,0.001,15551011059.0,Dense,30-100B
4276,165,0.0013,15551173465.0,Dense,30-100B
247,9,0.0008,15554014357.0,Dense,30-100B
2355,393,0.0013,15555009193.0,Dense,30-100B
242,26,0.0023,15555031087.0,Dense,30-100B
5104,633,0.001,15556018111.0,Dense,30-100B
2290,497,0.0017,15556086892.0,Dense,30-100B
1227,284,0.0008,15558035057.0,Dense,30-100B
3351,141,0.0014,15558098094.0,Dense,30-100B
767,35,0.0012,15562138137.0,Dense,30-100B
84,1,0.0022,15563062667.0,Dense,30-100B
2234,61,0.0014,15565098985.0,Dense,30-100B
2965,193,0.0007,15566046125.0,Dense,30-100B
815,679,0.0007,15566106404.0,Dense,30-100B
2019,117,0.0022,15568063315.0,Dense,30-100B
1549,576,0.0013,15570050237.0,Dense,30-100B
957,69,0.0018,15570059814.0,Dense,30-100B
1444,190,0.0021,15571023773.0,Dense,30-100B
452,27,0.0021,15571077219.0,Dense,30-100B
738,495,0.0012,15572047016.0,Dense,30-100B
236,5,0.0012,15575081791.0,Dense,30-100B
109,545,0.0016,15576120755.0,Dense,30-100B
1965,236,0.0016,15577071541.0,Dense,30-100B
4447,754,0.0007,15579008562.0,Dense,30-100B
893,80,0.0017,15579083436.0,Dense,30-100B
445,14,0.0013,15580146874.0,Dense,30-100B
3344,115,0.0021,15581042406.0,Dense,30-100B
3351,113,0.0022,15581049667.0,Dense,30-100B
882,168,0.0025,15582048137.0,Dense,30-100B
3224,200,0.0016,15583138871.0,Dense,30-100B
4495,495,0.0013,15584077672.0,Dense,30-100B
147,958,0.0021,15585010362.0,Dense,30-100B
20,939,0.0014,15586051288.0,Dense,30-100B
1711,180,0.0016,15586066053.0,Dense,30-100B
3340,353,0.0021,15587014943.0,Dense,30-100B
904,50,0.0029,15587026704.0,Dense,30-100B
4379,659,0.0013,15589068666.0,Dense,30-100B
498,1868,0.0021,15593128124.0,Dense,30-100B
2255,45,0.0021,15594069281.0,Dense,30-100B
391,776,0.0016,15594083285.0,Dense,30-100B
799,32,0.0012,15595023132.0,Dense,30-100B
992,302,0.0015,15595038513.0,Dense,30-100B
1037,465,0.0015,15597071610.0,Dense,30-100B
4439,318,0.0008,15598014227.0,Dense,30-100B
3268,187,0.0022,15598067758.0,Dense,30-100B
3048,150,0.0013,15598087329.0,Dense,30-100B
1229,195,0.0014,15603029773.0,Dense,30-100B
879,515,0.0012,15606031235.0,Dense,30-100B
735,24,0.0014,15608142722.0,Dense,30-100B
777,128,0.0015,15608998820.0,Dense,30-100B
233,46,0.0013,15610013064.0,Dense,30-100B
1834,316,0.0014,15612000414.0,Dense,30-100B
825,44,0.0013,15613022222.0,Dense,30-100B
228,3,0.0022,15615028013.0,Dense,30-100B
421,63,0.0016,15615084264.0,Dense,30-100B
1010,35,0.0012,15617049001.0,Dense,30-100B
708,7,0.0008,15617087321.0,Dense,30-100B
116,31,0.0012,15618055675.0,Dense,30-100B
5747,735,0.0013,15619012746.0,Dense,30-100B
1713,116,0.0009,15620015844.0,Dense,30-100B
4892,164,0.0007,15620023222.0,Dense,30-100B
235,544,0.0023,15623055778.0,Dense,30-100B
705,8,0.0023,15624056446.0,Dense,30-100B
2385,327,0.0033,15628106313.0,Dense,30-100B
229,219,0.0012,15628116634.0,Dense,30-100B
384,6,0.0013,15628178441.0,Dense,30-100B
1042,57,0.0009,15629084217.0,Dense,30-100B
3344,170,0.0024,15631043565.0,Dense,30-100B
251,10,0.0022,15632035967.0,Dense,30-100B
1042,58,0.0008,15633095459.0,Dense,30-100B
1865,204,0.0008,15635085342.0,Dense,30-100B
381,8,0.0021,15635120677.0,Dense,30-100B
1040,3,0.0007,15636043832.0,Dense,30-100B
1331,32,0.0008,15637017288.0,Dense,30-100B
2376,196,0.0014,15640032515.0,Dense,30-100B
1439,483,0.0007,15641003837.0,Dense,30-100B
81,921,0.0007,15643077045.0,Dense,30-100B
1939,196,0.0017,15648027710.0,Dense,30-100B
1255,76,0.0012,15649030667.0,Dense,30-100B
3704,381,0.0016,15649060207.0,Dense,30-100B
3630,75,0.0015,15653051561.0,Dense,30-100B
3224,174,0.0023,15655014527.0,Dense,30-100B
1259,76,0.0007,15655054202.0,Dense,30-100B
448,31,0.0013,15660014528.0,Dense,30-100B
1282,157,0.0022,15667069077.0,Dense,30-100B
2205,1339,0.0022,15670016791.0,Dense,30-100B
1541,100,0.0016,15670130941.0,Dense,30-100B
223,4,0.0013,15671147117.0,Dense,30-100B
675,21,0.0013,15673087085.0,Dense,30-100B
4868,141,0.0013,15674072900.0,Dense,30-100B
1054,51,0.0012,15675003664.0,Dense,30-100B
6034,628,0.0012,15678089018.0,Dense,30-100B
241,529,0.0008,15678099116.0,Dense,30-100B
2903,248,0.0023,15679085139.0,Dense,30-100B
3881,644,0.0007,15679091015.0,Dense,30-100B
385,14,0.0008,15680018842.0,Dense,30-100B
118,1,0.0021,15681046724.0,Dense,30-100B
224,3,0.0022,15683074547.0,Dense,30-100B
485,2424,0.0012,15683153007.0,Dense,30-100B
484,13,0.0021,15684054733.0,Dense,30-100B
2791,145,0.0036,15686147860.0,Dense,30-100B
5241,859,0.0013,15687049946.0,Dense,30-100B
231,4,0.0021,15690026318.0,Dense,30-100B
2066,178,0.0013,15690085467.0,Dense,30-100B
3043,682,0.0013,15700021900.0,Dense,30-100B
98,428,0.0016,15703059761.0,Dense,30-100B
1020,257,0.0012,15703120661.0,Dense,30-100B
2590,696,0.0012,15703168919.0,Dense,30-100B
2966,506,0.0013,15705019735.0,Dense,30-100B
1830,271,0.0017,15706131796.0,Dense,30-100B
4405,728,0.0021,15706173447.0,Dense,30-100B
3492,328,0.0013,15707175219.0,Dense,30-100B
77,1,0.0009,15709076023.0,Dense,30-100B
2315,368,0.0013,15711000892.0,Dense,30-100B
2456,473,0.0022,15711038593.0,Dense,30-100B
3344,128,0.0007,15713018403.0,Dense,30-100B
1327,262,0.0024,15715012137.0,Dense,30-100B
694,51,0.0014,15715091218.0,Dense,30-100B
232,12,0.0022,15716112682.0,Dense,30-100B
2918,189,0.0014,15717064821.0,Dense,30-100B
5204,0,0.0013,15718003309.0,Dense,30-100B
1227,698,0.0013,15720071022.0,Dense,30-100B
38,697,0.0021,15722147230.0,Dense,30-100B
441,57,0.0012,15722171830.0,Dense,30-100B
3053,158,0.0013,15723191914.0,Dense,30-100B
2071,275,0.0022,15725020986.0,Dense,30-100B
237,486,0.0013,15728094553.0,Dense,30-100B
2585,154,0.0007,15729004463.0,Dense,30-100B
2366,597,0.0013,15729056152.0,Dense,30-100B
1252,564,0.0008,15730065488.0,Dense,30-100B
236,621,0.0012,15730117929.0,Dense,30-100B
678,20,0.0014,15731092792.0,Dense,30-100B
846,70,0.0007,15732026999.0,Dense,30-100B
223,4,0.0021,15733035654.0,Dense,30-100B
5399,857,0.0012,15733102814.0,Dense,30-100B
838,808,0.0008,15736034167.0,Dense,30-100B
3201,342,0.0022,15742090639.0,Dense,30-100B
229,3,0.0013,15743067559.0,Dense,30-100B
2954,247,0.0013,15745078466.0,Dense,30-100B
571,52,0.0008,15746004005.0,Dense,30-100B
598,47,0.0012,15748026247.0,Dense,30-100B
2909,244,0.0021,15748170967.0,Dense,30-100B
447,1078,0.0017,15749127379.0,Dense,30-100B
698,6,0.0012,15749202094.0,Dense,30-100B
3344,141,0.0007,15750036793.0,Dense,30-100B
4153,595,0.0012,15752041802.0,Dense,30-100B
2904,231,0.0012,15753139534.0,Dense,30-100B
1979,85,0.0021,15754025567.0,Dense,30-100B
79,439,0.0014,15755077137.0,Dense,30-100B
763,48,0.0012,15756083579.0,Dense,30-100B
106,1,0.0007,15760022051.0,Dense,30-100B
2293,720,0.0017,15764164942.0,Dense,30-100B
1535,85,0.0022,15768029146.0,Dense,30-100B
777,501,0.0008,15770016377.0,Dense,30-100B
5238,697,0.0013,15773064940.0,Dense,30-100B
277,14,0.0013,15773100258.0,Dense,30-100B
3643,159,0.0014,15774013365.0,Dense,30-100B
9364,832,0.0008,15774055484.0,Dense,30-100B
5781,741,0.0013,15775139917.0,Dense,30-100B
325,38,0.0008,15776011844.0,Dense,30-100B
3887,670,0.0013,15776019100.0,Dense,30-100B
2251,359,0.0019,15776051773.0,Dense,30-100B
7763,772,0.0021,15777043204.0,Dense,30-100B
231,483,0.0012,15777048364.0,Dense,30-100B
229,4,0.0012,15777074073.0,Dense,30-100B
332,15,0.0022,15778038161.0,Dense,30-100B
1257,68,0.0022,15781011882.0,Dense,30-100B
1294,627,0.0013,15782011591.0,Dense,30-100B
231,6,0.0014,15785051544.0,Dense,30-100B
3224,125,0.0022,15786014571.0,Dense,30-100B
236,40,0.0013,15786019190.0,Dense,30-100B
3534,743,0.0013,15786126649.0,Dense,30-100B
493,1,0.0022,15787011314.0,Dense,30-100B
292,32,0.0013,15788073369.0,Dense,30-100B
233,4,0.0021,15789042873.0,Dense,30-100B
228,5,0.0012,15789108983.0,Dense,30-100B
324,66,0.0012,15789118055.0,Dense,30-100B
1444,233,0.0022,15792080854.0,Dense,30-100B
142,1392,0.0016,15793052902.0,Dense,30-100B
1769,389,0.0006,15793095621.0,Dense,30-100B
147,627,0.0012,15794159068.0,Dense,30-100B
228,4,0.0013,15795155490.0,Dense,30-100B
2949,104,0.0012,15795163693.0,Dense,30-100B
1535,150,0.0007,15796043720.0,Dense,30-100B
241,60,0.0006,15797087781.0,Dense,30-100B
365,1142,0.0007,15800024001.0,Dense,30-100B
830,109,0.0016,15800090636.0,Dense,30-100B
1667,426,0.0006,15802186967.0,Dense,30-100B
2887,57,0.0007,15805004423.0,Dense,30-100B
234,403,0.0008,15806049480.0,Dense,30-100B
2223,49,0.0012,15807011759.0,Dense,30-100B
120,63,0.0014,15808025801.0,Dense,30-100B
1955,226,0.0016,15811062441.0,Dense,30-100B
1670,225,0.0022,15812070422.0,Dense,30-100B
3194,15,0.0017,15813014371.0,Dense,30-100B
265,692,0.0022,15813133448.0,Dense,30-100B
325,1985,0.0016,15814021758.0,Dense,30-100B
436,5,0.0012,15814067190.0,Dense,30-100B
227,3,0.0023,15819041300.0,Dense,30-100B
915,1002,0.0022,15819045426.0,Dense,30-100B
181,8,0.0013,15821014884.0,Dense,30-100B
727,65,0.0022,15821018078.0,Dense,30-100B
588,393,0.0014,15822015127.0,Dense,30-100B
1280,309,0.0016,15825091097.0,Dense,30-100B
4284,789,0.0014,15825147261.0,Dense,30-100B
1430,897,0.0013,15826020642.0,Dense,30-100B
4878,171,0.0013,15826074034.0,Dense,30-100B
1758,599,0.0022,15826080032.0,Dense,30-100B
830,99,0.0006,15827105929.0,Dense,30-100B
109,490,0.0012,15828016632.0,Dense,30-100B
1885,632,0.0013,15829022639.0,Dense,30-100B
232,102,0.0007,15829127703.0,Dense,30-100B
2588,18,0.0022,15831159542.0,Dense,30-100B
1651,34,0.0021,15834052149.0,Dense,30-100B
1630,72,0.0017,15834094505.0,Dense,30-100B
537,9,0.0013,15834190648.0,Dense,30-100B
708,41,0.0023,15835129184.0,Dense,30-100B
1762,306,0.0015,15837002181.0,Dense,30-100B
429,19,0.0021,15838014027.0,Dense,30-100B
227,4,0.0013,15838014985.0,Dense,30-100B
236,3,0.0008,15839016371.0,Dense,30-100B
7616,37,0.0021,15843103322.0,Dense,30-100B
401,1487,0.0006,15845055933.0,Dense,30-100B
53,386,0.0007,15846115183.0,Dense,30-100B
948,212,0.0006,15847082969.0,Dense,30-100B
1103,97,0.0016,15848067912.0,Dense,30-100B
5564,795,0.0012,15849014866.0,Dense,30-100B
219,1060,0.0094,15850095477.0,Dense,30-100B
927,161,0.0014,15852013284.0,Dense,30-100B
1379,220,0.0016,15853054363.0,Dense,30-100B
1158,16,0.0012,15854020931.0,Dense,30-100B
218,2,0.0021,15855063023.0,Dense,30-100B
969,127,0.0008,15855070943.0,Dense,30-100B
3960,117,0.0008,15857027076.0,Dense,30-100B
3320,84,0.0014,15857069951.0,Dense,30-100B
378,12,0.0008,15858002900.0,Dense,30-100B
2997,108,0.0018,15858058845.0,Dense,30-100B
3351,150,0.0016,15858092839.0,Dense,30-100B
830,140,0.0007,15859016190.0,Dense,30-100B
465,46,0.0008,15860058622.0,Dense,30-100B
2716,577,0.0014,15863048829.0,Dense,30-100B
2921,256,0.0007,15864169605.0,Dense,30-100B
341,7,0.0013,15869103365.0,Dense,30-100B
186,1716,0.0016,15872049436.0,Dense,30-100B
2163,254,0.0023,15874020609.0,Dense,30-100B
3152,130,0.0017,15874113047.0,Dense,30-100B
1539,603,0.0017,15875029356.0,Dense,30-100B
3536,671,0.0013,15875032894.0,Dense,30-100B
575,1105,0.0007,15878080473.0,Dense,30-100B
1196,208,0.0016,15878082790.0,Dense,30-100B
1544,71,0.0013,15885049463.0,Dense,30-100B
2049,781,0.0023,15886050922.0,Dense,30-100B
4356,417,0.0017,15886051835.0,Dense,30-100B
228,3,0.0007,15886101559.0,Dense,30-100B
1797,686,0.0013,15887140535.0,Dense,30-100B
663,541,0.0013,15887201455.0,Dense,30-100B
374,11,0.0013,15889088500.0,Dense,30-100B
251,3,0.0021,15891065677.0,Dense,30-100B
1242,175,0.0016,15895159752.0,Dense,30-100B
621,23,0.0007,15895998245.0,Dense,30-100B
1369,203,0.0014,15896059953.0,Dense,30-100B
5453,676,0.0012,15897046658.0,Dense,30-100B
1322,142,0.0022,15897069760.0,Dense,30-100B
749,29,0.0009,15899088891.0,Dense,30-100B
2197,761,0.0021,15901081464.0,Dense,30-100B
4039,582,0.009,15903082879.0,Dense,30-100B
1084,3,0.003,15904171660.0,Dense,30-100B
6591,360,0.0017,15905080773.0,Dense,30-100B
928,114,0.0013,15907004425.0,Dense,30-100B
229,430,0.0015,15907027143.0,Dense,30-100B
3630,209,0.0017,15908053617.0,Dense,30-100B
1693,109,0.0013,15909024717.0,Dense,30-100B
2756,274,0.0007,15911147005.0,Dense,30-100B
1512,511,0.0017,15912046108.0,Dense,30-100B
228,5,0.0013,15913016751.0,Dense,30-100B
94,1,0.0007,15915101304.0,Dense,30-100B
1913,98,0.0013,15918115512.0,Dense,30-100B
2159,1118,0.0012,15919051959.0,Dense,30-100B
3598,127,0.0028,15920086341.0,Dense,30-100B
236,5,0.0013,15920121189.0,Dense,30-100B
1506,160,0.0022,15922025697.0,Dense,30-100B
6025,326,0.0013,15922055281.0,Dense,30-100B
122,37,0.0013,15923049028.0,Dense,30-100B
368,10,0.0013,15927122510.0,Dense,30-100B
3692,692,0.0008,15929012478.0,Dense,30-100B
122,31,0.0007,15931093054.0,Dense,30-100B
80,1,0.0007,15932009383.0,Dense,30-100B
232,5,0.0007,15935993978.0,Dense,30-100B
237,434,0.0013,15937014988.0,Dense,30-100B
1289,766,0.0012,15937021459.0,Dense,30-100B
2119,62,0.0021,15938099988.0,Dense,30-100B
241,52,0.0015,15940041246.0,Dense,30-100B
3643,110,0.0007,15941055585.0,Dense,30-100B
2971,96,0.0016,15942038096.0,Dense,30-100B
2911,685,0.0007,15942062653.0,Dense,30-100B
5234,91,0.0007,15943034145.0,Dense,30-100B
759,29,0.0013,15943100662.0,Dense,30-100B
406,31,0.0021,15945049131.0,Dense,30-100B
4132,176,0.0009,15946081062.0,Dense,30-100B
3574,191,0.0017,15948019656.0,Dense,30-100B
1543,129,0.0019,15948196033.0,Dense,30-100B
139,1945,0.0012,15951018277.0,Dense,30-100B
