input_length,output_length,latency,timestamp,architecture,scale
220,4,0.00131084,54700839352,Dense,30-100B
2715,1141,0.000796445,54707798171,Dense,30-100B
146,14,0.001274051,54707802343,Dense,30-100B
7188,183,0.001397891,54707874433,Dense,30-100B
11094,114,0.002320601,54708800442,Dense,30-100B
2696,138,0.00161879,54708802678,Dense,30-100B
244,568,0.002178733,54709807555,Dense,30-100B
227,4,0.000804284,54713826416,Dense,30-100B
296,900,0.002133083,54715796934,Dense,30-100B
935,108,0.00133929,54718799558,Dense,30-100B
251,3,0.00121705,54721800143,Dense,30-100B
221,3,0.001267081,54721807072,Dense,30-100B
224,3,0.00124825,54723861820,Dense,30-100B
249,615,0.001248251,54724823886,Dense,30-100B
1217,731,0.002186271,54724895169,Dense,30-100B
1156,824,0.000799635,54729780838,Dense,30-100B
5445,220,0.001276261,54730827345,Dense,30-100B
1817,15,0.001319151,54731897011,Dense,30-100B
62,1,0.001276081,54731933212,Dense,30-100B
1049,65,0.001284441,54737805176,Dense,30-100B
2311,432,0.000811821,54737894806,Dense,30-100B
5820,81,0.000718203,54738900852,Dense,30-100B
747,1475,0.001647539,54739833285,Dense,30-100B
227,5,0.002686936,54739843513,Dense,30-100B
252,497,0.00123141,54740872196,Dense,30-100B
436,303,0.00118406,54741808857,Dense,30-100B
2151,755,0.000802895,54741874418,Dense,30-100B
1474,15,0.001286901,54741916057,Dense,30-100B
2976,171,0.001261351,54745877020,Dense,30-100B
11094,236,0.002111811,54746826129,Dense,30-100B
705,6,0.000854396,54746904393,Dense,30-100B
4373,280,0.002160871,54747842365,Dense,30-100B
1714,17,0.001221341,54747927472,Dense,30-100B
681,45,0.002118072,54752920556,Dense,30-100B
1610,26,0.001246551,54756864010,Dense,30-100B
11271,155,0.00079805,54756867729,Dense,30-100B
224,3,0.00124126,54757861788,Dense,30-100B
2041,100,0.00127637,54759821713,Dense,30-100B
3521,797,0.000779065,54760820412,Dense,30-100B
72,77,0.000721413,54761796194,Dense,30-100B
2804,200,0.002127071,54761825030,Dense,30-100B
2243,129,0.002140671,54762894214,Dense,30-100B
2915,200,0.00125175,54764795643,Dense,30-100B
581,19,0.000859785,54766824039,Dense,30-100B
124,28,0.001186571,54766854712,Dense,30-100B
1498,130,0.002113581,54767847530,Dense,30-100B
11094,201,0.002118271,54769822330,Dense,30-100B
1899,125,0.001657348,54769854500,Dense,30-100B
756,6,0.001276231,54772808577,Dense,30-100B
2305,288,0.00080352,54772917932,Dense,30-100B
627,1221,0.001243351,54773824486,Dense,30-100B
5927,124,0.000778263,54779823657,Dense,30-100B
150,858,0.002187421,54780865300,Dense,30-100B
224,5,0.001224621,54781865705,Dense,30-100B
226,4,0.002120182,54782877598,Dense,30-100B
2865,135,0.000820521,54784793661,Dense,30-100B
1261,143,0.00160615,54785845152,Dense,30-100B
1177,16,0.002262661,54785912148,Dense,30-100B
1347,130,0.002116381,54787795199,Dense,30-100B
224,3,0.00119179,54787862848,Dense,30-100B
16379,637,0.002195561,54789866344,Dense,30-100B
671,7,0.001240541,54791790486,Dense,30-100B
249,14,0.002037972,54793855664,Dense,30-100B
3420,324,0.001617069,54794792979,Dense,30-100B
125,39,0.001687439,54795837212,Dense,30-100B
225,3,0.002190302,54801835908,Dense,30-100B
943,38,0.000817493,54804783938,Dense,30-100B
11271,158,0.00078603,54804861324,Dense,30-100B
2398,639,0.000750464,54805841028,Dense,30-100B
2090,377,0.000723405,54808876401,Dense,30-100B
1203,165,0.00084294,54808890338,Dense,30-100B
2013,235,0.00164228,54809818388,Dense,30-100B
6083,330,0.002161012,54811794735,Dense,30-100B
1830,115,0.001613249,54811798599,Dense,30-100B
626,7,0.00130068,54815789903,Dense,30-100B
2936,210,0.00127993,54815859420,Dense,30-100B
820,1135,0.000695394,54816802603,Dense,30-100B
1009,165,0.0017433,54816856131,Dense,30-100B
2266,459,0.001727961,54817801958,Dense,30-100B
1668,155,0.001665809,54819853975,Dense,30-100B
2817,492,0.000748135,54821824739,Dense,30-100B
276,10,0.001221671,54823848286,Dense,30-100B
2252,145,0.000799861,54824846085,Dense,30-100B
747,202,0.002149031,54824860215,Dense,30-100B
795,524,0.000754485,54826798125,Dense,30-100B
11271,158,0.00165731,54828795039,Dense,30-100B
64,522,0.000796434,54830886008,Dense,30-100B
1491,93,0.002144232,54830906763,Dense,30-100B
3326,530,0.00139422,54832851231,Dense,30-100B
2540,1086,0.000700674,54833792176,Dense,30-100B
2441,236,0.00159649,54834795420,Dense,30-100B
2140,85,0.00163902,54835779874,Dense,30-100B
514,57,0.001254291,54837794635,Dense,30-100B
5397,623,0.000720785,54839800929,Dense,30-100B
689,53,0.001918591,54839874004,Dense,30-100B
12060,124,0.006182495,54840780414,Dense,30-100B
99,1,0.001240591,54844822501,Dense,30-100B
2294,853,0.001687459,54846802216,Dense,30-100B
77,1,0.002053771,54849821686,Dense,30-100B
2264,46,0.002193501,54849873746,Dense,30-100B
801,634,0.000725835,54852775093,Dense,30-100B
648,116,0.002110451,54853800772,Dense,30-100B
699,0,0.000765315,54853863118,Dense,30-100B
182,1870,0.001645168,54854774450,Dense,30-100B
232,8,0.000732095,54854780746,Dense,30-100B
3024,156,0.003790921,54856832277,Dense,30-100B
2948,236,0.001204531,54856910341,Dense,30-100B
225,3,0.002084302,54858892951,Dense,30-100B
176,1139,0.000704955,54859785466,Dense,30-100B
1210,0,0.002128211,54859824532,Dense,30-100B
747,3154,0.001293711,54860865204,Dense,30-100B
231,5,0.00131358,54862800403,Dense,30-100B
377,76,0.000741305,54863863809,Dense,30-100B
49,78,0.001264831,54864920936,Dense,30-100B
130,14,0.002127752,54865817533,Dense,30-100B
126,14,0.002088431,54865819076,Dense,30-100B
225,6,0.00124849,54874818093,Dense,30-100B
349,161,0.001215031,54875804412,Dense,30-100B
2401,587,0.000804474,54877790703,Dense,30-100B
1622,72,0.000841385,54877866698,Dense,30-100B
180,37,0.001238141,54879845302,Dense,30-100B
1025,13,0.002075641,54880851000,Dense,30-100B
3323,638,0.000762664,54881777735,Dense,30-100B
3993,676,0.002115772,54882889636,Dense,30-100B
239,67,0.00132767,54883841449,Dense,30-100B
2331,402,0.002197841,54892883068,Dense,30-100B
1022,1760,0.001283281,54895794898,Dense,30-100B
1056,194,0.002135701,54897802473,Dense,30-100B
789,661,0.001231711,54900871498,Dense,30-100B
504,5,0.001101687,54901776687,Dense,30-100B
608,69,0.002096352,54902786757,Dense,30-100B
1309,248,0.002082671,54904844464,Dense,30-100B
2258,599,0.002135171,54908794580,Dense,30-100B
1264,107,0.00090536,54909943798,Dense,30-100B
107,1,0.001329221,54911792712,Dense,30-100B
85,1,0.000700194,54912773147,Dense,30-100B
458,337,0.00157373,54915807199,Dense,30-100B
228,4,0.002142662,54915845074,Dense,30-100B
313,1229,0.000678694,54917793291,Dense,30-100B
264,12,0.00121849,54917875488,Dense,30-100B
2475,311,0.001719449,54921813798,Dense,30-100B
418,230,0.001264481,54921862630,Dense,30-100B
229,3,0.00131751,54922800463,Dense,30-100B
1863,336,0.002082631,54923832114,Dense,30-100B
355,76,0.002161061,54923834717,Dense,30-100B
3500,669,0.001341,54924796176,Dense,30-100B
1038,245,0.002108602,54924906188,Dense,30-100B
8377,505,0.001693371,54926805808,Dense,30-100B
756,4,0.000758183,54930782520,Dense,30-100B
4704,581,0.001353951,54931821974,Dense,30-100B
3449,305,0.002109121,54931864828,Dense,30-100B
3798,728,0.000798834,54932796533,Dense,30-100B
559,1126,0.002183662,54933821305,Dense,30-100B
227,4,0.001279181,54934847639,Dense,30-100B
3871,705,0.000807595,54938784084,Dense,30-100B
3044,255,0.00126126,54943825069,Dense,30-100B
137,1,0.00118928,54943851398,Dense,30-100B
248,541,0.001369331,54949865254,Dense,30-100B
990,2436,0.000720653,54957782114,Dense,30-100B
8365,21,0.001305741,54957877961,Dense,30-100B
2599,471,0.00083795,54957878992,Dense,30-100B
1910,239,0.001658629,54960847031,Dense,30-100B
620,546,0.001225441,54960857487,Dense,30-100B
2138,697,0.001382381,54961844891,Dense,30-100B
281,129,0.001261531,54963882381,Dense,30-100B
13510,705,0.001200161,54967797988,Dense,30-100B
326,133,0.0012336,54967800121,Dense,30-100B
241,63,0.000689244,54977802520,Dense,30-100B
1317,121,0.000915801,54978849983,Dense,30-100B
226,4,0.001279641,54979801445,Dense,30-100B
231,4,0.000758034,54979855774,Dense,30-100B
735,612,0.001308871,54980855877,Dense,30-100B
2048,294,0.001238381,54980882012,Dense,30-100B
10754,136,0.00164776,54984793659,Dense,30-100B
232,5,0.00121289,54985865792,Dense,30-100B
222,3,0.002109462,54988894896,Dense,30-100B
50,758,0.000661653,54989902427,Dense,30-100B
93,1,0.001251451,54990846253,Dense,30-100B
379,40,0.000701495,54991782131,Dense,30-100B
68,1045,0.001269961,54991858233,Dense,30-100B
1054,103,0.001770339,54992786242,Dense,30-100B
222,3,0.001258031,54994791919,Dense,30-100B
729,38,0.000777725,54996773345,Dense,30-100B
810,133,0.002179292,54998828463,Dense,30-100B
463,31,0.002216143,54999835458,Dense,30-100B
150,671,0.002177012,55003841886,Dense,30-100B
7280,493,0.001643199,55003869529,Dense,30-100B
237,6,0.000701613,55003871526,Dense,30-100B
54,787,0.002177813,55005843776,Dense,30-100B
167,29,0.002119243,55006845271,Dense,30-100B
10754,136,0.000518811,55008884238,Dense,30-100B
220,846,0.00102195,55008892520,Dense,30-100B
1752,320,0.00159583,55009936558,Dense,30-100B
225,3,0.000712054,55010888907,Dense,30-100B
341,1857,0.00160417,55011859698,Dense,30-100B
1178,7,0.002044112,55012806125,Dense,30-100B
2223,492,0.002276211,55016793807,Dense,30-100B
2301,198,0.002358471,55016796189,Dense,30-100B
453,4,0.001662169,55018912147,Dense,30-100B
15606,63,0.000720716,55019792191,Dense,30-100B
12060,110,0.002241761,55019831096,Dense,30-100B
1019,95,0.00144512,55020870243,Dense,30-100B
2937,285,0.001279241,55023795521,Dense,30-100B
2956,0,6.721141523,55023920223,Dense,30-100B
428,16,0.00134895,55024942013,Dense,30-100B
984,65,0.001255861,55025850911,Dense,30-100B
1369,274,0.002083901,55028791200,Dense,30-100B
11094,142,0.001659242,55032785517,Dense,30-100B
237,4,0.002138143,55032797103,Dense,30-100B
112,1,0.001293861,55037848584,Dense,30-100B
1840,140,0.002181911,55038815323,Dense,30-100B
1740,241,0.00166496,55038893467,Dense,30-100B
148,2037,0.001604619,55042788308,Dense,30-100B
2935,763,0.001623679,55044880863,Dense,30-100B
248,518,0.001322031,55045961885,Dense,30-100B
897,714,0.002169001,55046860190,Dense,30-100B
2146,764,0.001667001,55048786857,Dense,30-100B
231,3,0.001241641,55048799591,Dense,30-100B
281,447,0.0014336,55055805274,Dense,30-100B
253,691,0.000684894,55057850222,Dense,30-100B
253,686,0.000706613,55058814326,Dense,30-100B
4154,651,0.000760955,55059782723,Dense,30-100B
5927,120,0.001910071,55061791482,Dense,30-100B
85,334,0.000799465,55061794162,Dense,30-100B
2303,789,0.000700265,55063827979,Dense,30-100B
247,6,0.001247641,55063935704,Dense,30-100B
768,664,0.002148462,55063939415,Dense,30-100B
850,464,0.00131505,55064865233,Dense,30-100B
2450,5,0.000693626,55066795636,Dense,30-100B
1851,277,0.000738474,55068855540,Dense,30-100B
11271,137,0.00094039,55068870556,Dense,30-100B
3470,707,0.00120765,55069919493,Dense,30-100B
296,23,0.001222401,55070841630,Dense,30-100B
237,5,0.001263941,55073895809,Dense,30-100B
1295,41,0.002133932,55074825984,Dense,30-100B
2176,310,0.002087601,55074861788,Dense,30-100B
165,40,0.000728364,55076820817,Dense,30-100B
3724,619,0.001277651,55076829481,Dense,30-100B
5928,657,0.000775373,55077904315,Dense,30-100B
2132,139,0.000725985,55079793161,Dense,30-100B
3533,587,0.002104981,55081866544,Dense,30-100B
1940,208,0.002109851,55085795481,Dense,30-100B
605,6,0.002642391,55086797061,Dense,30-100B
11271,146,0.002338241,55092797418,Dense,30-100B
2276,142,0.001596909,55094816245,Dense,30-100B
185,1,0.000676104,55094841275,Dense,30-100B
145,1,0.001243221,55094850284,Dense,30-100B
228,5,0.0012137,55095850229,Dense,30-100B
226,6,0.000763664,55096846461,Dense,30-100B
228,4,0.001271511,55097853296,Dense,30-100B
79,373,0.00165419,55098835527,Dense,30-100B
2093,254,0.002183902,55104792110,Dense,30-100B
223,5,0.000744615,55105788556,Dense,30-100B
2254,394,0.001572921,55109798810,Dense,30-100B
1141,85,0.001258941,55109802444,Dense,30-100B
245,68,0.001397461,55109827513,Dense,30-100B
2207,5,0.002213183,55110915600,Dense,30-100B
2433,224,0.001673024,55112780352,Dense,30-100B
1101,656,0.001212701,55112855932,Dense,30-100B
5347,775,0.002170622,55114903654,Dense,30-100B
116,1,0.002127712,55116797290,Dense,30-100B
1669,761,0.001268971,55119885809,Dense,30-100B
1473,754,0.001364331,55121889459,Dense,30-100B
2224,294,0.001623339,55122839439,Dense,30-100B
227,4,0.000970825,55122844306,Dense,30-100B
224,3,0.001289091,55123797424,Dense,30-100B
36,0,4.9858389469999995,55124828971,Dense,30-100B
7422,340,0.000826261,55125823837,Dense,30-100B
51,322,0.001227721,55125829751,Dense,30-100B
2450,206,0.00080727,55126798327,Dense,30-100B
1368,139,0.00154793,55126886176,Dense,30-100B
7687,200,0.000781611,55127851810,Dense,30-100B
1099,383,0.001662342,55128776823,Dense,30-100B
12060,166,0.00167075,55129785431,Dense,30-100B
54,747,0.00132715,55130883583,Dense,30-100B
1041,227,0.002108881,55132793308,Dense,30-100B
227,3,0.00125778,55132849298,Dense,30-100B
294,1291,0.001334721,55133816304,Dense,30-100B
222,3,0.001291811,55133852725,Dense,30-100B
244,5,0.00122583,55139806397,Dense,30-100B
936,24,0.001190181,55139862463,Dense,30-100B
10754,170,0.00156467,55141784995,Dense,30-100B
641,1782,0.00125191,55141848985,Dense,30-100B
260,2,0.001240891,55145801808,Dense,30-100B
82,1,0.000712674,55148927747,Dense,30-100B
972,0,0.001258901,55150982999,Dense,30-100B
99,1,0.00135774,55151815455,Dense,30-100B
249,94,0.001421801,55152789664,Dense,30-100B
4807,157,0.00121739,55152797692,Dense,30-100B
11271,144,0.001666389,55152857205,Dense,30-100B
2091,0,0.00122423,55153856363,Dense,30-100B
1695,23,0.000775905,55155793341,Dense,30-100B
396,539,0.002242381,55156841670,Dense,30-100B
52,98,0.002069902,55158866370,Dense,30-100B
228,5,0.00130071,55159791496,Dense,30-100B
2093,316,0.00094662,55159907124,Dense,30-100B
787,614,0.00118579,55159916240,Dense,30-100B
315,324,0.002171262,55161822590,Dense,30-100B
224,3,0.00127578,55162798242,Dense,30-100B
2629,554,0.002120381,55162815684,Dense,30-100B
715,676,0.001232521,55163788926,Dense,30-100B
1455,29,0.001321681,55163821646,Dense,30-100B
1357,267,0.00086472,55163907239,Dense,30-100B
1015,132,0.00075195,55165912960,Dense,30-100B
5327,646,0.002194842,55170801838,Dense,30-100B
2659,253,0.00191932,55175910171,Dense,30-100B
12060,154,0.00171402,55176852111,Dense,30-100B
10754,166,0.001596103,55177791751,Dense,30-100B
247,1195,0.000757815,55178833471,Dense,30-100B
4221,541,0.002127062,55180900677,Dense,30-100B
1011,62,0.000770025,55181793046,Dense,30-100B
297,1116,0.001283551,55182905638,Dense,30-100B
2859,5,0.001172401,55183815283,Dense,30-100B
1310,109,0.002125461,55185794922,Dense,30-100B
393,24,0.002175122,55185804222,Dense,30-100B
2448,767,0.001359361,55186899859,Dense,30-100B
6560,766,0.002230193,55189913927,Dense,30-100B
306,57,0.002102332,55190807320,Dense,30-100B
1821,577,0.001272571,55190855552,Dense,30-100B
14402,59,0.001236731,55190942581,Dense,30-100B
224,3,0.002151601,55192815373,Dense,30-100B
756,6,0.001247141,55194911164,Dense,30-100B
1418,94,0.000809604,55198830220,Dense,30-100B
2410,561,0.001248711,55200830552,Dense,30-100B
277,5,0.001462171,55200833077,Dense,30-100B
2034,101,0.00133434,55200954594,Dense,30-100B
10754,190,0.002181482,55201803006,Dense,30-100B
85,452,0.000780684,55201815855,Dense,30-100B
846,53,0.001596849,55202814492,Dense,30-100B
815,691,0.002587094,55206892288,Dense,30-100B
1254,1658,0.000680885,55206894910,Dense,30-100B
290,4,0.00123016,55208872156,Dense,30-100B
1919,100,0.002204513,55210851686,Dense,30-100B
326,820,0.004543696,55210914990,Dense,30-100B
2378,272,0.001631403,55212792564,Dense,30-100B
224,3,0.000770235,55214841714,Dense,30-100B
1324,994,0.00132797,55215834417,Dense,30-100B
40563,444,0.002188023,55216845365,Dense,30-100B
765,77,0.000771094,55217860734,Dense,30-100B
6135,744,0.000805427,55218787297,Dense,30-100B
249,630,0.000768196,55222784851,Dense,30-100B
287,2314,0.001660474,55222877690,Dense,30-100B
243,35,0.00136164,55224802635,Dense,30-100B
1038,95,0.001666879,55225837513,Dense,30-100B
2442,358,0.00166875,55225867071,Dense,30-100B
1121,0,0.00122034,55226796284,Dense,30-100B
6457,630,0.002257133,55227821209,Dense,30-100B
634,3,0.001404511,55227830943,Dense,30-100B
249,713,0.000860017,55233777593,Dense,30-100B
330,59,0.000727814,55238866775,Dense,30-100B
188,18,0.001304851,55238913234,Dense,30-100B
1753,104,0.001694589,55240821566,Dense,30-100B
319,24,0.001266071,55244930724,Dense,30-100B
677,14,0.00140882,55246833749,Dense,30-100B
292,6,0.000748614,55246855670,Dense,30-100B
319,1,0.000754927,55246891074,Dense,30-100B
229,4,0.000719637,55247787851,Dense,30-100B
3933,207,0.001269,55248796823,Dense,30-100B
12060,168,0.001667599,55248871777,Dense,30-100B
382,44,0.000684783,55250861348,Dense,30-100B
252,43,0.002107442,55251852841,Dense,30-100B
304,50,0.002101103,55252801026,Dense,30-100B
2862,269,0.001341271,55252845600,Dense,30-100B
251,582,0.001376111,55254816897,Dense,30-100B
2174,1196,0.001589179,55255860921,Dense,30-100B
3028,710,0.001238571,55256819808,Dense,30-100B
261,1794,0.002119521,55257798527,Dense,30-100B
239,52,0.000732285,55259828075,Dense,30-100B
245,54,0.002119073,55259869888,Dense,30-100B
93,1,0.000862445,55261812916,Dense,30-100B
2296,574,0.001607859,55264813115,Dense,30-100B
51,1108,0.002108322,55264860831,Dense,30-100B
2864,0,6.65714588,55266807800,Dense,30-100B
5421,756,0.00127811,55266998474,Dense,30-100B
3933,96,0.000746525,55270885314,Dense,30-100B
2708,282,0.002146691,55274831473,Dense,30-100B
5383,832,0.001175461,55275924192,Dense,30-100B
3004,711,0.00132977,55280881229,Dense,30-100B
3897,119,0.001218551,55281876929,Dense,30-100B
5335,754,0.001290511,55282799176,Dense,30-100B
450,5,0.001306981,55282800895,Dense,30-100B
820,93,0.000690794,55282905262,Dense,30-100B
452,243,0.000685584,55287840798,Dense,30-100B
1457,212,0.00078358,55287922869,Dense,30-100B
851,739,0.000809247,55291784917,Dense,30-100B
255,36,0.00125395,55291821662,Dense,30-100B
252,584,0.00139893,55296842765,Dense,30-100B
557,7,0.000662124,55297788234,Dense,30-100B
34,0,5.000686227,55297796606,Dense,30-100B
1313,146,0.001261441,55297892274,Dense,30-100B
231,4,0.000726983,55298794857,Dense,30-100B
351,91,0.000791375,55298796467,Dense,30-100B
933,541,0.001315301,55298887963,Dense,30-100B
8540,254,0.0012454,55301803040,Dense,30-100B
248,550,0.002141702,55303823984,Dense,30-100B
746,55,0.001156741,55304798465,Dense,30-100B
362,989,0.00188287,55304844323,Dense,30-100B
266,9,0.000738106,55307782487,Dense,30-100B
3349,545,0.002369213,55309800250,Dense,30-100B
11094,280,0.002099051,55310808001,Dense,30-100B
818,477,0.001280681,55312794376,Dense,30-100B
1332,565,0.000695044,55312845762,Dense,30-100B
224,3,0.000674465,55312848388,Dense,30-100B
509,7,0.000728986,55313786802,Dense,30-100B
381,100,0.001225471,55317881619,Dense,30-100B
250,587,0.002117092,55319821515,Dense,30-100B
12060,102,0.000721091,55319857052,Dense,30-100B
290,43,0.001254091,55321808758,Dense,30-100B
2121,539,0.002192892,55321908436,Dense,30-100B
11094,194,0.001569323,55322778889,Dense,30-100B
309,235,0.001420231,55323895499,Dense,30-100B
566,58,0.000698186,55326805514,Dense,30-100B
2783,602,0.000668945,55327893441,Dense,30-100B
1798,91,0.001623149,55329856069,Dense,30-100B
1111,48,0.000822887,55332790467,Dense,30-100B
2161,22,0.002126631,55332845145,Dense,30-100B
566,52,0.000828676,55333806470,Dense,30-100B
51,334,0.00119525,55334869343,Dense,30-100B
1111,51,0.000901508,55336783195,Dense,30-100B
1416,247,0.00100642,55339833520,Dense,30-100B
2123,91,0.002133351,55342798645,Dense,30-100B
1654,18,0.00125758,55342831282,Dense,30-100B
1488,716,0.00119954,55342856312,Dense,30-100B
1222,216,0.001664333,55347775550,Dense,30-100B
1169,0,0.000729597,55350785893,Dense,30-100B
2251,309,0.002186951,55351918706,Dense,30-100B
3002,335,0.001265981,55352821446,Dense,30-100B
815,422,0.002096951,55352830838,Dense,30-100B
12060,84,0.00079232,55354905687,Dense,30-100B
244,673,0.003096038,55355864108,Dense,30-100B
498,739,0.002114871,55356846022,Dense,30-100B
402,6,0.001558799,55360805900,Dense,30-100B
230,6,0.001318281,55360873058,Dense,30-100B
2944,204,0.000710491,55364931007,Dense,30-100B
3555,477,0.001420901,55365816729,Dense,30-100B
2127,208,0.001578533,55366784962,Dense,30-100B
11271,142,0.002129181,55368796207,Dense,30-100B
5093,714,0.001336011,55371940155,Dense,30-100B
246,516,0.001299271,55373831536,Dense,30-100B
1576,2,0.000758777,55374792695,Dense,30-100B
219,2,0.002650475,55374800853,Dense,30-100B
936,25,0.000827488,55375845511,Dense,30-100B
6721,772,0.000752828,55377884605,Dense,30-100B
1805,31,0.000870404,55378907652,Dense,30-100B
6673,717,0.000773087,55379782435,Dense,30-100B
1521,73,0.001632196,55380799547,Dense,30-100B
2119,21,0.001265511,55381800961,Dense,30-100B
2968,163,0.002202301,55381823107,Dense,30-100B
11094,187,0.00076456,55381912703,Dense,30-100B
770,43,0.001278261,55384789469,Dense,30-100B
67,1,0.000713427,55384795473,Dense,30-100B
4498,114,0.000748085,55386786338,Dense,30-100B
1572,149,0.001720895,55387787744,Dense,30-100B
148,579,0.002126121,55387815272,Dense,30-100B
81,1,0.000704474,55389825299,Dense,30-100B
473,92,0.001401311,55391813522,Dense,30-100B
12060,156,0.001594789,55392830629,Dense,30-100B
752,51,0.002181441,55393787653,Dense,30-100B
251,510,0.002208003,55393795526,Dense,30-100B
229,5,0.00120634,55393823011,Dense,30-100B
2127,150,0.001619833,55397788500,Dense,30-100B
2292,294,0.001834171,55397809908,Dense,30-100B
951,731,0.000690175,55397850084,Dense,30-100B
2726,99,0.001627298,55401897556,Dense,30-100B
2552,149,0.001721114,55402781395,Dense,30-100B
150,150,0.001320541,55405873063,Dense,30-100B
2443,270,0.00083811,55406831524,Dense,30-100B
417,15,0.001190821,55406887001,Dense,30-100B
1317,184,0.001722975,55407782203,Dense,30-100B
58,492,0.00118493,55410826489,Dense,30-100B
3911,619,0.000724725,55411787914,Dense,30-100B
619,43,0.000669244,55411805822,Dense,30-100B
2397,755,0.001263641,55414822443,Dense,30-100B
11271,152,0.00170333,55416797493,Dense,30-100B
133,873,0.00130445,55417824448,Dense,30-100B
608,143,0.002198052,55423795167,Dense,30-100B
854,172,0.00083716,55423807724,Dense,30-100B
250,572,0.000845555,55424851497,Dense,30-100B
1060,153,0.001251891,55427860542,Dense,30-100B
244,648,0.000868877,55427892189,Dense,30-100B
231,5,0.002178662,55428797924,Dense,30-100B
252,659,0.0013155,55429798591,Dense,30-100B
541,840,0.000738146,55433792560,Dense,30-100B
1119,376,0.000720275,55434833864,Dense,30-100B
313,25,0.001584428,55435824245,Dense,30-100B
357,15,0.000717297,55436897141,Dense,30-100B
2273,746,0.001212181,55440819873,Dense,30-100B
15049,96,0.002698065,55444791552,Dense,30-100B
226,4,0.000858956,55444839181,Dense,30-100B
227,5,0.00140612,55447918576,Dense,30-100B
850,134,0.001615049,55450843776,Dense,30-100B
2562,240,0.001548508,55455823141,Dense,30-100B
5825,930,0.00131521,55455871177,Dense,30-100B
318,26,0.000667684,55456794059,Dense,30-100B
2153,677,0.001231611,55457799046,Dense,30-100B
11114,0,0.000700034,55457806227,Dense,30-100B
2064,70,0.000755915,55459822520,Dense,30-100B
4847,712,0.000720894,55459824896,Dense,30-100B
2460,22,0.00146928,55462830984,Dense,30-100B
2244,258,0.001602529,55464789172,Dense,30-100B
861,709,0.001541681,55464914639,Dense,30-100B
1108,109,0.003867132,55465837403,Dense,30-100B
1378,625,0.000696653,55466803595,Dense,30-100B
2236,404,0.002235882,55467826267,Dense,30-100B
5096,556,0.002169701,55467921975,Dense,30-100B
736,19,0.002140952,55468787048,Dense,30-100B
2338,536,0.001536869,55469843377,Dense,30-100B
63,869,0.00124914,55469869006,Dense,30-100B
755,6,0.001203381,55472826312,Dense,30-100B
1027,11,0.001235051,55475837418,Dense,30-100B
1839,27,0.001296661,55475869485,Dense,30-100B
1336,137,0.00083136,55476878818,Dense,30-100B
121,890,0.00081818,55477795173,Dense,30-100B
1810,139,0.00155651,55482818721,Dense,30-100B
2914,135,0.002059373,55485794973,Dense,30-100B
961,100,0.001635759,55485827340,Dense,30-100B
2251,317,0.000886231,55489794450,Dense,30-100B
1246,231,0.000851351,55490824825,Dense,30-100B
2706,538,0.002235101,55490855613,Dense,30-100B
177,18,0.00133746,55493850973,Dense,30-100B
2831,662,0.001485271,55494828753,Dense,30-100B
936,19,0.001018198,55495783843,Dense,30-100B
2270,371,0.002124531,55495805022,Dense,30-100B
1285,523,0.00135867,55495850342,Dense,30-100B
102,1,0.002303352,55503893663,Dense,30-100B
2423,228,0.00169612,55505805953,Dense,30-100B
249,387,0.001257631,55510864387,Dense,30-100B
747,1560,0.00166382,55513808578,Dense,30-100B
55,639,0.002138431,55517815934,Dense,30-100B
493,587,0.002074421,55519865547,Dense,30-100B
831,68,0.001276241,55519867012,Dense,30-100B
5430,654,0.000767105,55519871818,Dense,30-100B
2811,26,0.002175361,55519930547,Dense,30-100B
277,41,0.001313331,55520814245,Dense,30-100B
2738,325,0.001576945,55522790057,Dense,30-100B
12060,115,0.001606329,55523795043,Dense,30-100B
13898,497,0.00128187,55525840327,Dense,30-100B
24486,409,0.00127657,55527825465,Dense,30-100B
2987,23,0.001275011,55528809552,Dense,30-100B
2381,479,0.002182821,55529796436,Dense,30-100B
317,13,0.00121439,55530856134,Dense,30-100B
1252,649,0.000688933,55530946736,Dense,30-100B
457,71,0.0012264,55531852569,Dense,30-100B
934,79,0.00133628,55532857815,Dense,30-100B
151,168,0.001616954,55533791360,Dense,30-100B
2060,118,0.00177642,55535803860,Dense,30-100B
1484,840,0.000728814,55538828474,Dense,30-100B
97,1350,0.001274691,55539902780,Dense,30-100B
2339,437,0.002090751,55541792543,Dense,30-100B
1024,1572,0.002126941,55542792438,Dense,30-100B
916,691,0.000745076,55542794721,Dense,30-100B
2935,159,0.002148532,55544860942,Dense,30-100B
1488,410,0.001597169,55545864671,Dense,30-100B
831,183,0.002590831,55550854749,Dense,30-100B
474,36,0.000884335,55551794970,Dense,30-100B
2493,568,0.002183521,55551871391,Dense,30-100B
810,0,0.001269261,55553786950,Dense,30-100B
500,6,0.00138697,55553796618,Dense,30-100B
2529,283,0.001587938,55553797988,Dense,30-100B
4626,590,0.00122408,55553814810,Dense,30-100B
763,6,0.001241551,55553850661,Dense,30-100B
734,643,0.00171201,55555858422,Dense,30-100B
3705,768,0.000698536,55556788575,Dense,30-100B
2314,753,0.001330681,55557796164,Dense,30-100B
2952,181,0.002139162,55557842904,Dense,30-100B
575,65,0.001283501,55561795647,Dense,30-100B
2646,788,0.000729344,55561874115,Dense,30-100B
1995,224,0.001605933,55562774791,Dense,30-100B
1034,264,0.000802111,55562912452,Dense,30-100B
